version,variant,feature_set,target,subject_id,mae_min,mae_min_old,mae_min_diff,r2
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,5.3502,-1.256,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,5.316,-1.2218,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,5.5704,-1.4762,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,5.4907,-1.3965,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,5.3702,-1.276,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,5.6855,-1.5913,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,5.7897,-1.6955,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,5.554,-1.4598,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,4.4198,-0.3256,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,4.0942,0.0,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,4.5385,-0.4443,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,4.2202,-0.126,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,4.4726,-0.3784,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,4.3134,-0.2192,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,1.189,2.9052,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,1.1871,2.9071,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,4.9286,-0.8344,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,4.9265,-0.8323,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,4.6763,-0.5821,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S018,4.0942,4.6778,-0.5836,-3.491
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.1733,0.2053,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.0302,0.3484,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.1792,0.1994,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.5963,-0.2177,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.1958,0.1828,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.3001,0.0785,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.3456,0.033,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.2928,0.0858,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.0661,0.3125,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.0256,0.353,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.0955,0.2831,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.0597,0.3189,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.1265,0.2521,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.1242,0.2544,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,2.5362,-1.1576,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,2.1035,-0.7249,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.0455,0.3331,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.4072,-0.0286,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.3786,0.0,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.393,-0.0144,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.3533,0.0253,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.3553,0.0233,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,1.352,0.0266,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,5.5856,-4.207,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,5.5864,-4.2078,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,3.4594,-2.0808,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,3.4616,-2.083,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,2.1204,-0.7418,0.949
v0011,with_abs,EMG+NIRS+HRV,lt2,S019,1.3786,2.1271,-0.7485,0.949
v0011,with_abs,HRV,lt2,S001,2.4172,2.049,0.3682,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.0644,0.3528,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.2171,0.2001,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.7737,-0.3565,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.1601,0.2571,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.1088,0.3084,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.0999,0.3173,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.0488,0.3684,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.0979,0.3193,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.0784,0.3388,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.0523,0.3649,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.4172,0.0,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.3108,0.1064,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.1118,0.3054,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,3.1093,-0.6921,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.9354,-0.5182,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.475,-0.0578,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.0776,0.3396,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.0244,0.3928,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.0935,0.3237,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.1215,0.2957,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.0696,0.3476,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.1846,0.2326,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,3.1294,-0.7122,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,3.1314,-0.7142,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.5348,-0.1176,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.5343,-0.1171,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.4815,-0.0643,0.785
v0011,with_abs,HRV,lt2,S001,2.4172,2.4834,-0.0662,0.785
v0011,with_abs,HRV,lt2,S002,2.1327,2.5475,-0.4148,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.529,-0.3963,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.3675,-0.2348,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,1.6921,0.4406,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.8219,-0.6892,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.6952,-0.5625,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.6367,-0.504,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.5776,-0.4449,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.4935,-0.3608,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.514,-0.3813,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.5426,-0.4099,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.1327,0.0,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.2573,-0.1246,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.4784,-0.3457,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,1.4177,0.715,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,1.5374,0.5953,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.063,0.0697,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.3069,-0.1742,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.4709,-0.3382,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.4196,-0.2869,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.5331,-0.4004,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.4361,-0.3034,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.5727,-0.44,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,1.5392,0.5935,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,1.5405,0.5922,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.1684,-0.0357,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.1637,-0.031,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.3401,-0.2074,0.612
v0011,with_abs,HRV,lt2,S002,2.1327,2.334,-0.2013,0.612
v0011,with_abs,HRV,lt2,S003,3.5892,3.5324,0.0568,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.531,0.0582,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.5457,0.0435,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.7792,-0.19,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.8334,-0.2442,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.7054,-0.1162,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.6445,-0.0553,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.561,0.0282,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.5332,0.056,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.5319,0.0573,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.5306,0.0586,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.5892,0.0,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.5629,0.0263,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.5358,0.0534,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,4.0919,-0.5027,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.9178,-0.3286,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.6122,-0.023,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.7477,-0.1585,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.5761,0.0131,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.7744,-0.1852,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.5635,0.0257,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.7442,-0.155,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.6028,-0.0136,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,4.5332,-0.944,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,4.5295,-0.9403,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.8981,-0.3089,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.8985,-0.3093,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.7171,-0.1279,0.661
v0011,with_abs,HRV,lt2,S003,3.5892,3.7223,-0.1331,0.661
v0011,with_abs,HRV,lt2,S004,1.8281,1.9408,-0.1127,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.9332,-0.1051,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.8743,-0.0462,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.8706,-0.0425,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.7037,0.1244,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.7561,0.072,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.8023,0.0258,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.8988,-0.0707,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.9187,-0.0906,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.9271,-0.099,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.9392,-0.1111,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.8281,0.0,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.8496,-0.0215,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.913,-0.0849,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,2.0511,-0.223,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.9469,-0.1188,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.8295,-0.0014,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.9697,-0.1416,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.8032,0.0249,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,2.0297,-0.2016,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.8199,0.0082,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,2.0434,-0.2153,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.8321,-0.004,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.9438,-0.1157,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.9417,-0.1136,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.9348,-0.1067,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,1.9317,-0.1036,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,2.2123,-0.3842,0.759
v0011,with_abs,HRV,lt2,S004,1.8281,2.205,-0.3769,0.759
v0011,with_abs,HRV,lt2,S005,2.8286,2.8861,-0.0575,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.8571,-0.0285,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.7992,0.0294,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.9978,-0.1692,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.9516,-0.123,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.9448,-0.1162,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.9384,-0.1098,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.9427,-0.1141,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.8292,-0.0006,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.8435,-0.0149,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.8725,-0.0439,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.8286,0.0,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.8117,0.0169,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.8208,0.0078,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,3.4051,-0.5765,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,3.1847,-0.3561,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.8518,-0.0232,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.7778,0.0508,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.6481,0.1805,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.6176,0.211,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.6112,0.2174,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.6599,0.1687,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,2.7396,0.089,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,4.614,-1.7854,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,4.6147,-1.7861,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,3.1571,-0.3285,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,3.1544,-0.3258,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,3.3457,-0.5171,0.64
v0011,with_abs,HRV,lt2,S005,2.8286,3.3336,-0.505,0.64
v0011,with_abs,HRV,lt2,S006,0.9435,0.8062,0.1373,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.8009,0.1426,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.8143,0.1292,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,1.338,-0.3945,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.8614,0.0821,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.7859,0.1576,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.7956,0.1479,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.8266,0.1169,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.7959,0.1476,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.7982,0.1453,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.8036,0.1399,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.9435,0.0,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.8538,0.0897,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.7947,0.1488,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,1.622,-0.6785,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,1.4788,-0.5353,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,1.0072,-0.0637,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.8023,0.1412,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.7165,0.227,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.7868,0.1567,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.9051,0.0384,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.9788,-0.0353,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,1.0264,-0.0829,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,1.2349,-0.2914,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,1.2348,-0.2913,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.7004,0.2431,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,0.6983,0.2452,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,1.0553,-0.1118,0.87
v0011,with_abs,HRV,lt2,S006,0.9435,1.0555,-0.112,0.87
v0011,with_abs,HRV,lt2,S007,0.9413,2.3613,-1.42,0.785
v0011,with_abs,HRV,lt2,S007,0.9413,2.2916,-1.3503,0.785
