feature_set,target,model,subject_id,mae_min,r2
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S002,2.8081,0.354
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S003,8.9729,-0.907
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S004,3.6261,-3.684
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S005,1.5377,0.897
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S006,0.9509,0.884
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S007,1.0843,0.712
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S008,2.0453,0.563
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S009,2.7158,0.861
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S010,2.7869,0.811
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S011,2.1782,0.699
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S012,4.1259,-0.538
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S013,3.1693,0.632
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S014,1.633,0.883
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S016,1.2328,0.852
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S017,5.0253,0.03
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S018,5.316,-6.586
EMG+NIRS+HRV,lt2,"EN(α=0.01,l1=0.9)",S019,1.0955,0.966
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S001,3.3825,0.599
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S002,0.7869,0.935
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S003,7.1332,-0.075
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S004,2.1178,0.47
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S005,2.321,0.749
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S006,1.0528,0.865
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S007,0.8374,0.829
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S008,1.5789,0.727
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S009,1.55,0.949
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S010,2.5816,0.842
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S011,1.8272,0.793
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S012,2.3913,0.448
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S013,1.9966,0.848
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S014,1.5359,0.893
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S016,3.2252,0.377
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S017,2.4858,0.692
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S018,5.5704,-7.418
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.2)",S019,1.0597,0.969
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S001,3.5714,0.554
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S002,0.8408,0.925
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S003,7.4757,-0.246
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S004,2.2255,0.38
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S005,2.0887,0.805
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S006,0.9093,0.901
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S007,0.864,0.795
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S008,1.7139,0.683
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S009,1.5964,0.948
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S010,2.5589,0.846
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S011,1.7761,0.798
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S012,2.3598,0.469
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S013,2.1329,0.833
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S014,1.4874,0.899
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S016,3.1298,0.413
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S017,2.867,0.616
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S018,5.4907,-7.16
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.5)",S019,1.1265,0.969
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S001,4.1167,0.41
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S002,1.6462,0.744
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S003,8.4811,-0.94
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S004,2.7449,-0.672
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S005,1.8647,0.868
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S006,0.7516,0.932
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S007,1.127,0.654
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S008,2.021,0.578
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S009,2.0123,0.926
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S010,2.584,0.843
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S011,1.897,0.766
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S012,2.7002,0.409
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S013,2.6159,0.76
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S014,1.4706,0.898
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S016,2.4022,0.647
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S017,4.2802,0.253
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S018,5.3702,-6.755
EMG+NIRS+HRV,lt2,"EN(α=0.1,l1=0.9)",S019,1.1242,0.969
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S001,3.2219,0.614
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S002,1.055,0.869
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S003,5.8201,0.373
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S004,2.0456,0.471
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S005,4.7128,0.1
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S006,2.3107,0.446
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S007,1.596,0.568
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S008,0.8485,0.924
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S009,2.4209,0.885
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S010,3.0677,0.755
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S011,2.6491,0.62
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S012,2.3815,0.536
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S013,2.0919,0.841
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S014,2.0589,0.813
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S016,3.1555,0.409
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S017,1.8992,0.812
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S018,5.6855,-7.92
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.2)",S019,2.5362,0.865
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S001,3.147,0.639
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S002,0.9296,0.897
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S003,5.9957,0.336
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S004,1.9943,0.494
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S005,4.2454,0.252
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S006,2.019,0.558
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S007,1.4847,0.628
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S008,0.9658,0.898
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S009,2.1316,0.908
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S010,2.9528,0.779
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S011,2.4342,0.677
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S012,2.6015,0.449
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S013,1.8281,0.87
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S014,1.9229,0.837
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S016,3.2618,0.366
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S017,1.8796,0.812
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S018,5.7897,-8.21
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.5)",S019,2.1035,0.902
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S001,3.2813,0.62
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S002,0.747,0.94
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S003,6.4856,0.206
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S004,1.9066,0.667
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S005,2.6913,0.663
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S006,1.1285,0.844
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S007,0.8773,0.842
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S008,1.4218,0.776
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S009,1.5011,0.95
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S010,2.6867,0.832
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S011,1.8729,0.789
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S012,2.4924,0.424
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S013,1.8662,0.865
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S014,1.5449,0.889
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S016,3.4595,0.302
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S017,2.0995,0.773
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S018,5.554,-7.381
EMG+NIRS+HRV,lt2,"EN(α=1.0,l1=0.9)",S019,1.0455,0.968
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S001,1.7761,0.873
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S002,1.4683,0.782
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S003,5.0254,0.512
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S004,2.0938,0.674
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S005,3.008,0.617
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S006,0.9241,0.891
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S007,0.8714,0.852
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S008,1.2284,0.847
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S009,2.2135,0.906
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S010,3.2375,0.794
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S011,2.1892,0.686
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S012,1.3799,0.817
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S013,2.0149,0.852
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S014,2.2553,0.764
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S016,1.9218,0.792
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S017,1.8413,0.836
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S018,4.4198,-4.319
EMG+NIRS+HRV,lt2,"GBM(n=50,d=2)",S019,1.4072,0.953
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S001,1.8566,0.863
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S002,1.38,0.81
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S003,5.2516,0.483
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S004,2.0746,0.669
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S005,2.9955,0.63
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S006,1.4291,0.746
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S007,0.7026,0.897
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S008,1.2158,0.845
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S009,1.9224,0.925
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S010,2.9559,0.825
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S011,2.4235,0.635
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S012,1.7246,0.755
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S013,2.1185,0.848
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S014,1.9055,0.808
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S016,1.9468,0.787
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S017,1.8337,0.824
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S018,4.0942,-3.491
EMG+NIRS+HRV,lt2,"GBM(n=50,d=3)",S019,1.3786,0.949
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S001,1.9387,0.856
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S002,1.7615,0.716
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S003,5.2779,0.476
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S004,2.0164,0.686
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S005,3.1359,0.594
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S006,1.0402,0.849
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S007,0.8414,0.868
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S008,1.5243,0.758
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S009,1.8238,0.929
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S010,3.3186,0.784
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S011,2.1655,0.677
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S012,1.4923,0.776
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S013,2.1447,0.837
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S014,2.0571,0.81
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S016,2.0567,0.772
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S017,2.2107,0.768
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S018,4.5385,-4.585
EMG+NIRS+HRV,lt2,"GBM(n=100,d=2)",S019,1.393,0.955
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S001,1.8156,0.869
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S002,1.372,0.816
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S003,5.3886,0.461
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S004,2.0244,0.68
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S005,2.9844,0.634
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S006,1.4323,0.741
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S007,0.96,0.819
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S008,1.41,0.793
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S009,1.8213,0.933
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S010,2.9763,0.82
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S011,2.4403,0.617
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S012,1.6962,0.762
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S013,2.175,0.842
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S014,1.8091,0.829
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S016,2.0849,0.76
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S017,2.0004,0.795
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S018,4.2202,-3.77
EMG+NIRS+HRV,lt2,"GBM(n=100,d=3)",S019,1.3533,0.953
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S001,1.8676,0.867
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S002,1.703,0.741
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S003,5.3328,0.473
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S004,2.146,0.653
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S005,3.1198,0.598
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S006,1.0156,0.843
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S007,0.83,0.853
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S008,1.6856,0.7
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S009,1.6114,0.946
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S010,3.3827,0.777
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S011,2.2215,0.657
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S012,1.5144,0.77
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S013,2.1658,0.834
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S014,1.9408,0.832
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S016,2.034,0.778
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S017,2.3426,0.736
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S018,4.4726,-4.396
EMG+NIRS+HRV,lt2,"GBM(n=200,d=2)",S019,1.3553,0.958
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S001,1.7496,0.875
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S002,1.4088,0.811
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S003,5.3907,0.463
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S004,2.1537,0.636
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S005,3.023,0.63
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S006,1.4025,0.742
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S007,1.3046,0.691
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S008,1.4169,0.785
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S009,1.7853,0.935
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S010,3.1725,0.8
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S011,2.4816,0.604
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S012,1.8422,0.727
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S013,2.1394,0.844
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S014,1.714,0.844
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S016,2.0643,0.763
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S017,2.1068,0.776
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S018,4.3134,-3.974
EMG+NIRS+HRV,lt2,"GBM(n=200,d=3)",S019,1.352,0.954
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S001,4.0331,0.182
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S002,1.9616,0.65
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S003,5.8312,0.173
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S004,1.9163,0.627
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S005,5.6907,-0.37
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S006,2.1105,0.403
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S007,3.6638,-1.297
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S008,1.7927,0.662
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S009,7.014,-0.034
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S010,6.5146,-0.018
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S011,3.1146,0.259
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S012,2.2912,0.436
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S013,4.4443,0.344
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S014,3.6477,0.378
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S016,2.6802,0.485
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S017,3.0936,0.531
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S018,1.189,0.487
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=0.1)",S019,5.5856,0.295
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S001,4.0352,0.182
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S002,1.961,0.65
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S003,5.8341,0.172
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S004,1.917,0.627
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S005,5.6918,-0.371
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S006,2.1103,0.403
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S007,3.6637,-1.298
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S008,1.7935,0.662
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S009,7.0133,-0.034
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S010,6.5162,-0.018
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S011,3.1144,0.259
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S012,2.291,0.436
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S013,4.4464,0.343
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S014,3.6487,0.378
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S016,2.6809,0.485
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S017,3.095,0.531
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S018,1.1871,0.488
EMG+NIRS+HRV,lt2,"SVR(C=1,ε=1.0)",S019,5.5864,0.295
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S001,3.4986,0.525
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S002,1.1079,0.879
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S003,5.4355,0.376
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S004,1.3559,0.824
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S005,5.2271,-0.001
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S006,1.6724,0.685
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S007,0.564,0.929
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S008,1.2162,0.817
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S009,4.9591,0.394
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S010,4.9935,0.363
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S011,2.9265,0.515
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S012,1.3164,0.801
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S013,2.7139,0.739
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S014,2.3946,0.748
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S016,2.5909,0.597
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S017,1.4308,0.878
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S018,4.9286,-5.73
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=0.1)",S019,3.4594,0.76
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S001,3.5015,0.524
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S002,1.105,0.88
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S003,5.433,0.377
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S004,1.3527,0.825
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S005,5.2214,0.001
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S006,1.6701,0.686
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S007,0.5704,0.928
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S008,1.2131,0.818
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S009,4.9655,0.392
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S010,4.9983,0.362
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S011,2.9163,0.518
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S012,1.3154,0.801
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S013,2.714,0.739
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S014,2.3955,0.748
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S016,2.5926,0.596
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S017,1.4286,0.878
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S018,4.9265,-5.726
EMG+NIRS+HRV,lt2,"SVR(C=10,ε=1.0)",S019,3.4616,0.76
EMG+NIRS+HRV,lt2,"SVR(C=100,ε=0.1)",S001,3.2342,0.598
EMG+NIRS+HRV,lt2,"SVR(C=100,ε=0.1)",S002,1.5275,0.763
EMG+NIRS+HRV,lt2,"SVR(C=100,ε=0.1)",S003,5.0365,0.448
