ver,tgt,fset,subj,n_windows,ytrue_start,ytrue_end,ypred_mean,ypred_std,ypred_min,ypred_max,mae,has_nan,has_inf,extreme_val
v0307,lt2,EMG,13,38,690.5898,-419.41022,189.4115753173828,330.69989013671875,-217.8528594970703,775.79833984375,87.40898895263672,False,False,False
v0307,lt2,EMG,14,31,640.31714,-259.68286,107.20022583007812,333.1287536621094,-353.6312255859375,680.9675903320312,105.79265594482422,False,False,False
v0307,lt2,EMG,15,37,845.85535,-234.14467,185.47337341308594,257.87164306640625,-137.20567321777344,654.5145874023438,142.0732879638672,False,False,False
v0307,lt2,EMG,16,14,594.2885,204.28853,498.0866394042969,155.27420043945312,233.30191040039062,720.7088623046875,109.29837799072266,False,False,False
v0307,lt2,EMG,17,53,1175.761,-384.23907,125.75479888916016,284.9094543457031,-231.22901916503906,679.3146362304688,296.4238586425781,False,False,False
v0307,lt2,EMG_NIRS,0,35,595.6171,-519.3829,236.65281677246094,222.98004150390625,-27.642192840576172,680.0634765625,191.74349975585938,False,False,False
v0307,lt2,EMG_NIRS,1,26,665.78217,-84.217865,526.1420288085938,147.5845184326172,116.44307708740234,793.4449462890625,266.5027160644531,False,False,False
v0307,lt2,EMG_NIRS,2,46,1226.876,-353.12402,9.368599891662598,436.9948425292969,-309.6971740722656,904.8519287109375,363.7834167480469,False,False,False
v0307,lt2,EMG_NIRS,3,29,627.75867,-212.24132,273.864990234375,210.4972686767578,-87.45466613769531,594.7427368164062,74.62073516845703,False,False,False
v0307,lt2,EMG_NIRS,4,40,565.30426,-604.69574,607.3486328125,322.9707946777344,-143.1494140625,912.7235717773438,627.0443725585938,False,False,False
v0307,lt2,EMG_NIRS,5,24,503.7734,-186.22658,392.4837951660156,291.3783264160156,-40.890926361083984,760.247802734375,233.8527374267578,False,False,False
v0307,lt2,EMG_NIRS,6,3,703.3076,588.3076,603.5405883789062,65.70948028564453,511.8838806152344,662.6312866210938,100.98281860351562,False,False,False
v0307,lt2,EMG_NIRS,7,25,667.89026,-52.10974,311.617919921875,260.9603576660156,-109.35031127929688,719.3296508789062,49.56745910644531,False,False,False
v0307,lt2,EMG_NIRS,8,59,1406.7891,-333.21088,340.09515380859375,273.79168701171875,-124.83872985839844,762.2620239257812,231.57872009277344,False,False,False
v0307,lt2,EMG_NIRS,9,53,1237.3141,-322.6859,431.20166015625,383.3901672363281,-180.2616424560547,1104.3946533203125,125.17562103271484,False,False,False
v0307,lt2,EMG_NIRS,10,31,592.1783,-307.82172,255.17263793945312,185.3502197265625,-76.59325408935547,563.9476318359375,126.9675064086914,False,False,False
v0307,lt2,EMG_NIRS,11,27,521.65594,-258.34406,269.3733215332031,274.347412109375,-155.08596801757812,609.6978759765625,142.85804748535156,False,False,False
v0307,lt2,EMG_NIRS,12,44,967.4459,-322.55408,199.66131591796875,497.6173095703125,-304.43218994140625,1091.44384765625,188.148681640625,False,False,False
v0307,lt2,EMG_NIRS,13,38,690.5898,-419.41022,182.83164978027344,220.56198120117188,-165.28529357910156,586.521484375,133.7169189453125,False,False,False
v0307,lt2,EMG_NIRS,14,31,640.31714,-259.68286,150.8494873046875,291.9150390625,-234.46327209472656,556.568603515625,67.02918243408203,False,False,False
v0307,lt2,EMG_NIRS,15,37,845.85535,-234.14467,309.8147888183594,167.56967163085938,90.06342315673828,622.2653198242188,135.83377075195312,False,False,False
v0307,lt2,EMG_NIRS,16,14,594.2885,204.28853,509.08856201171875,137.9321746826172,255.77413940429688,703.7571411132812,128.62069702148438,False,False,False
v0307,lt2,EMG_NIRS,17,53,1175.761,-384.23907,74.43081665039062,257.1221008300781,-209.6873321533203,671.7615966796875,355.95794677734375,False,False,False
v0307,lt2,EMG_NIRS_HRV,0,35,595.6171,-519.3829,226.1243133544922,306.4433898925781,-259.2812194824219,707.6541748046875,175.7928924560547,False,False,False
v0307,lt2,EMG_NIRS_HRV,1,26,665.78217,-84.217865,404.91534423828125,135.2272491455078,29.023324966430664,578.580078125,145.4509735107422,False,False,False
v0307,lt2,EMG_NIRS_HRV,2,46,1226.876,-353.12402,81.2610855102539,349.5710144042969,-238.91360473632812,756.01123046875,302.8924560546875,False,False,False
v0307,lt2,EMG_NIRS_HRV,3,29,627.75867,-212.24132,291.6429138183594,210.92335510253906,-65.79103088378906,598.781982421875,90.03681945800781,False,False,False
v0307,lt2,EMG_NIRS_HRV,4,40,565.30426,-604.69574,275.3799743652344,260.25262451171875,-238.411865234375,663.221923828125,295.07574462890625,False,False,False
v0307,lt2,EMG_NIRS_HRV,5,24,503.7734,-186.22658,385.0079345703125,340.74725341796875,-148.4698486328125,840.539794921875,226.2344970703125,False,False,False
v0307,lt2,EMG_NIRS_HRV,6,3,703.3076,588.3076,896.9116821289062,94.34517669677734,773.4677124023438,1002.4823608398438,241.9373779296875,False,False,False
v0307,lt2,EMG_NIRS_HRV,7,25,667.89026,-52.10974,243.3620147705078,237.82740783691406,-177.37847900390625,633.6638793945312,72.7725601196289,False,False,False
v0307,lt2,EMG_NIRS_HRV,8,59,1406.7891,-333.21088,218.59376525878906,376.5663146972656,-401.9728698730469,903.3184204101562,318.1953125,False,False,False
v0307,lt2,EMG_NIRS_HRV,9,53,1237.3141,-322.6859,268.255859375,412.7897033691406,-264.169921875,1086.906982421875,193.60470581054688,False,False,False
v0307,lt2,EMG_NIRS_HRV,10,31,592.1783,-307.82172,306.8431701660156,251.62030029296875,-36.358177185058594,792.1917114257812,164.66488647460938,False,False,False
v0307,lt2,EMG_NIRS_HRV,11,27,521.65594,-258.34406,278.6912536621094,341.5417785644531,-209.6519775390625,718.445556640625,161.7102813720703,False,False,False
v0307,lt2,EMG_NIRS_HRV,12,44,967.4459,-322.55408,347.2165832519531,510.6676025390625,-328.32464599609375,1066.6365966796875,144.44601440429688,False,False,False
v0307,lt2,EMG_NIRS_HRV,13,38,690.5898,-419.41022,187.39491271972656,207.43032836914062,-186.88182067871094,572.8082885742188,121.935791015625,False,False,False
v0307,lt2,EMG_NIRS_HRV,14,31,640.31714,-259.68286,48.41360855102539,310.8564147949219,-313.8118896484375,536.1083984375,144.25167846679688,False,False,False
v0307,lt2,EMG_NIRS_HRV,15,37,845.85535,-234.14467,352.39056396484375,239.9164276123047,44.005733489990234,857.1983642578125,85.7862548828125,False,False,False
v0307,lt2,EMG_NIRS_HRV,16,14,594.2885,204.28853,625.6106567382812,197.68641662597656,305.44403076171875,904.1376342773438,226.3221435546875,False,False,False
v0307,lt2,EMG_NIRS_HRV,17,53,1175.761,-384.23907,167.50880432128906,364.5061340332031,-231.8704376220703,933.0479736328125,248.78634643554688,False,False,False
v0308,lt1,EMG,0,41,248.41574,-951.5843,-210.84222412109375,227.53636169433594,-599.6026000976562,156.86871337890625,157.9306640625,False,False,False
v0308,lt1,EMG,1,26,340.29907,-409.70093,-8.351828575134277,198.00515747070312,-476.9935302734375,304.0550231933594,117.07579803466797,False,False,False
v0308,lt1,EMG,2,54,865.6045,-724.3955,-414.99334716796875,308.6347351074219,-809.5723876953125,249.81085205078125,485.5978698730469,False,False,False
v0308,lt1,EMG,3,29,384.35553,-455.64447,86.61437225341797,149.46282958984375,-190.38038635253906,424.73651123046875,152.5542449951172,False,False,False
v0308,lt1,EMG,4,44,254.0086,-1035.9913,-52.7463493347168,209.859619140625,-614.9133911132812,236.9859161376953,372.4441223144531,False,False,False
v0308,lt1,EMG,5,24,382.11374,-307.88626,82.73955535888672,121.10679626464844,-111.95668029785156,331.0267333984375,198.3316650390625,False,False,False
v0308,lt1,EMG,6,38,305.19516,-804.8048,11.513303756713867,145.9049835205078,-241.63816833496094,289.3075256347656,280.3819580078125,False,False,False
v0308,lt1,EMG,7,25,316.98907,-403.01093,55.17109680175781,90.03113555908203,-67.62069702148438,244.744873046875,146.43125915527344,False,False,False
v0308,lt1,EMG,8,60,425.24228,-1344.7577,100.97044372558594,237.83514404296875,-231.989013671875,552.5292358398438,582.0421142578125,False,False,False
v0308,lt1,EMG,9,54,873.96344,-716.03656,-213.3844451904297,288.3946533203125,-737.6317138671875,320.28692626953125,292.8920593261719,False,False,False
v0308,lt1,EMG,10,31,378.6978,-521.3022,41.01869583129883,212.57704162597656,-241.08099365234375,396.29644775390625,115.93938446044922,False,False,False
v0308,lt1,EMG,11,28,265.2754,-544.7246,-82.92254638671875,210.47593688964844,-559.7719116210938,269.88543701171875,72.00955963134766,False,False,False
v0308,lt1,EMG,12,45,424.29776,-895.7022,-251.11508178710938,280.5956115722656,-729.8231201171875,168.3590545654297,101.61547088623047,False,False,False
v0308,lt1,EMG,13,38,448.84982,-661.1502,-264.2557678222656,394.90972900390625,-719.0116577148438,485.212646484375,166.7073211669922,False,False,False
v0308,lt1,EMG,14,32,390.7363,-539.26373,-140.86972045898438,300.33319091796875,-674.5774536132812,355.048828125,82.53054809570312,False,False,False
v0308,lt1,EMG,15,37,340.97757,-739.02246,-58.581661224365234,203.99510192871094,-547.7737426757812,249.11253356933594,213.663330078125,False,False,False
v0308,lt1,EMG,16,37,515.5124,-564.4876,-47.82624435424805,302.32147216796875,-542.2996215820312,618.8058471679688,72.42815399169922,False,False,False
v0308,lt1,EMG,17,54,770.67535,-819.32465,-264.0045166015625,276.6602478027344,-735.8021240234375,340.7971496582031,273.5511474609375,False,False,False
v0308,lt1,EMG_NIRS,0,41,248.41574,-951.5843,-159.21412658691406,249.75209045410156,-656.027099609375,213.40866088867188,203.65451049804688,False,False,False
v0308,lt1,EMG_NIRS,1,26,340.29907,-409.70093,-7.1605424880981445,198.1787872314453,-580.0614013671875,334.5133056640625,92.00623321533203,False,False,False
v0308,lt1,EMG_NIRS,2,54,865.6045,-724.3955,-451.52447509765625,336.6324462890625,-988.8320922851562,242.37899780273438,522.1289672851562,False,False,False
v0308,lt1,EMG_NIRS,3,29,384.35553,-455.64447,73.27143096923828,190.67739868164062,-325.7467956542969,322.1155700683594,125.81123352050781,False,False,False
v0308,lt1,EMG_NIRS,4,44,254.0086,-1035.9913,-55.71464538574219,237.13279724121094,-607.2574462890625,259.19207763671875,360.7123718261719,False,False,False
v0308,lt1,EMG_NIRS,5,24,382.11374,-307.88626,94.70291137695312,103.59247589111328,-69.27493286132812,281.759521484375,161.64366149902344,False,False,False
v0308,lt1,EMG_NIRS,6,38,305.19516,-804.8048,-46.78102493286133,170.97010803222656,-488.0719909667969,174.3115234375,259.0747985839844,False,False,False
v0308,lt1,EMG_NIRS,7,25,316.98907,-403.01093,57.686180114746094,133.042236328125,-164.9502716064453,257.2964172363281,136.00852966308594,False,False,False
v0308,lt1,EMG_NIRS,8,60,425.24228,-1344.7577,23.395809173583984,135.3616943359375,-203.97679138183594,359.9598388671875,527.730224609375,False,False,False
v0308,lt1,EMG_NIRS,9,54,873.96344,-716.03656,-218.78684997558594,336.81988525390625,-898.8778076171875,392.38824462890625,297.750244140625,False,False,False
v0308,lt1,EMG_NIRS,10,31,378.6978,-521.3022,-5.834193706512451,222.67210388183594,-273.7638854980469,387.37353515625,79.29589080810547,False,False,False
v0308,lt1,EMG_NIRS,11,28,265.2754,-544.7246,-75.09906768798828,297.4908447265625,-530.0270385742188,408.2784118652344,87.57463836669922,False,False,False
v0308,lt1,EMG_NIRS,12,45,424.29776,-895.7022,-305.477294921875,327.31060791015625,-817.9432373046875,256.1025390625,97.23308563232422,False,False,False
v0308,lt1,EMG_NIRS,13,38,448.84982,-661.1502,-223.5534210205078,385.8418273925781,-731.5780639648438,445.24041748046875,135.55503845214844,False,False,False
v0308,lt1,EMG_NIRS,14,32,390.7363,-539.26373,-104.31893157958984,288.3381652832031,-509.52313232421875,402.8272705078125,48.69807434082031,False,False,False
v0308,lt1,EMG_NIRS,15,37,340.97757,-739.02246,-94.83660888671875,167.10333251953125,-452.56573486328125,195.85279846191406,164.27259826660156,False,False,False
v0308,lt1,EMG_NIRS,16,37,515.5124,-564.4876,-97.07598876953125,292.3428039550781,-651.63916015625,401.3399963378906,77.10118103027344,False,False,False
v0308,lt1,EMG_NIRS,17,54,770.67535,-819.32465,-329.4422607421875,297.225830078125,-831.857177734375,263.3267517089844,305.11761474609375,False,False,False
v0308,lt1,EMG_NIRS_HRV,0,41,248.41574,-951.5843,-151.02670288085938,267.3892822265625,-546.8472900390625,335.4253845214844,200.5575714111328,False,False,False
v0308,lt1,EMG_NIRS_HRV,1,26,340.29907,-409.70093,-17.170269012451172,190.3262176513672,-464.0652160644531,342.42291259765625,62.98435592651367,False,False,False
v0308,lt1,EMG_NIRS_HRV,2,54,865.6045,-724.3955,-281.7693176269531,319.6871032714844,-611.077392578125,384.6716613769531,366.18890380859375,False,False,False
v0308,lt1,EMG_NIRS_HRV,3,29,384.35553,-455.64447,-7.181897163391113,253.02554321289062,-451.18731689453125,456.340087890625,41.87192153930664,False,False,False
v0308,lt1,EMG_NIRS_HRV,4,44,254.0086,-1035.9913,-127.63784790039062,252.29673767089844,-626.7807006835938,211.28749084472656,281.0498352050781,False,False,False
v0308,lt1,EMG_NIRS_HRV,5,24,382.11374,-307.88626,88.16763305664062,137.28688049316406,-133.31454467773438,351.1467590332031,92.54671478271484,False,False,False
v0308,lt1,EMG_NIRS_HRV,6,38,305.19516,-804.8048,-76.59162139892578,248.5384979248047,-481.0917663574219,437.1648864746094,188.0735626220703,False,False,False
v0308,lt1,EMG_NIRS_HRV,7,25,316.98907,-403.01093,37.254676818847656,205.5435791015625,-306.7471618652344,419.56976318359375,86.7608871459961,False,False,False
v0308,lt1,EMG_NIRS_HRV,8,60,425.24228,-1344.7577,-66.5033950805664,267.81378173828125,-514.3971557617188,413.2400207519531,397.05413818359375,False,False,False
v0308,lt1,EMG_NIRS_HRV,9,54,873.96344,-716.03656,-247.04376220703125,374.35504150390625,-996.4539184570312,580.7149658203125,326.0072021484375,False,False,False
v0308,lt1,EMG_NIRS_HRV,10,31,378.6978,-521.3022,-32.121742248535156,280.5416259765625,-495.697998046875,400.56280517578125,45.33251190185547,False,False,False
v0308,lt1,EMG_NIRS_HRV,11,28,265.2754,-544.7246,-91.83222961425781,269.5126647949219,-450.7648620605469,445.3281555175781,55.08113479614258,False,False,False
v0308,lt1,EMG_NIRS_HRV,12,45,424.29776,-895.7022,-234.90585327148438,333.3957214355469,-764.125732421875,287.72381591796875,66.35487365722656,False,False,False
v0308,lt1,EMG_NIRS_HRV,13,38,448.84982,-661.1502,-155.92784118652344,271.8977355957031,-595.4033813476562,398.79034423828125,102.1200180053711,False,False,False
v0308,lt1,EMG_NIRS_HRV,14,32,390.7363,-539.26373,-95.65748596191406,324.5101623535156,-672.2202758789062,466.36614990234375,57.783203125,False,False,False
v0308,lt1,EMG_NIRS_HRV,15,37,340.97757,-739.02246,-48.159271240234375,241.04232788085938,-695.584228515625,386.8832702636719,167.86190795898438,False,False,False
v0308,lt1,EMG_NIRS_HRV,16,37,515.5124,-564.4876,-91.4020767211914,280.2078857421875,-539.4013061523438,467.1979064941406,78.98944091796875,False,False,False
v0308,lt1,EMG_NIRS_HRV,17,54,770.67535,-819.32465,-234.58602905273438,290.7715759277344,-718.9847412109375,356.8365173339844,234.47500610351562,False,False,False
v0308,lt2,EMG,0,35,595.6171,-519.3829,261.38861083984375,209.84567260742188,-178.37782287597656,677.4951171875,232.838134765625,False,False,False
v0308,lt2,EMG,1,26,665.78217,-84.217865,350.72998046875,172.19021606445312,42.47716522216797,624.583251953125,153.07264709472656,False,False,False
v0308,lt2,EMG,2,46,1226.876,-353.12402,57.16825485229492,299.99627685546875,-213.00253295898438,720.1795043945312,339.8721618652344,False,False,False
v0308,lt2,EMG,3,29,627.75867,-212.24132,255.3654327392578,122.27165222167969,68.224609375,529.6968383789062,181.93418884277344,False,False,False
v0308,lt2,EMG,4,40,565.30426,-604.69574,356.04583740234375,217.38009643554688,28.40308380126953,744.6509399414062,375.7416076660156,False,False,False
v0308,lt2,EMG,5,24,503.7734,-186.22658,449.3663635253906,219.77670288085938,28.00723648071289,805.0942993164062,290.5929260253906,False,False,False
v0308,lt2,EMG,6,3,703.3076,588.3076,538.1044311523438,23.471355438232422,505.245849609375,558.6072387695312,116.8698959350586,False,False,False
v0308,lt2,EMG,7,25,667.89026,-52.10974,296.573486328125,262.2494201660156,-95.3212890625,809.6981201171875,53.600807189941406,False,False,False
v0308,lt2,EMG,8,59,1406.7891,-333.21088,327.01849365234375,166.80902099609375,57.04673385620117,600.1412963867188,444.9079895019531,False,False,False
v0308,lt2,EMG,9,53,1237.3141,-322.6859,245.94869995117188,268.76983642578125,-256.26788330078125,880.7325439453125,244.4349365234375,False,False,False
v0308,lt2,EMG,10,31,592.1783,-307.82172,351.9934387207031,240.42161560058594,50.31922149658203,917.3533935546875,210.8043212890625,False,False,False
v0308,lt2,EMG,11,27,521.65594,-258.34406,304.8255310058594,246.23329162597656,40.77742385864258,825.407958984375,173.1695556640625,False,False,False
v0308,lt2,EMG,12,44,967.4459,-322.55408,173.15528869628906,315.36944580078125,-329.02972412109375,891.98974609375,150.05145263671875,False,False,False
v0308,lt2,EMG,13,38,690.5898,-419.41022,312.0743713378906,383.92095947265625,-247.8941192626953,1023.6287231445312,176.80291748046875,False,False,False
v0308,lt2,EMG,14,31,640.31714,-259.68286,195.58035278320312,346.1270751953125,-417.53076171875,651.8004760742188,85.29792022705078,False,False,False
v0308,lt2,EMG,15,37,845.85535,-234.14467,328.9724426269531,237.76632690429688,-21.38759422302246,732.4096069335938,166.73892211914062,False,False,False
v0308,lt2,EMG,16,14,594.2885,204.28853,489.8161315917969,129.45216369628906,294.58428955078125,686.94482421875,90.52762603759766,False,False,False
v0308,lt2,EMG,17,53,1175.761,-384.23907,83.68319702148438,353.3056640625,-271.4400939941406,827.4878540039062,337.3751525878906,False,False,False
v0308,lt2,EMG_NIRS,0,35,595.6171,-519.3829,310.63629150390625,202.02684020996094,-140.06443786621094,543.2520141601562,269.7594299316406,False,False,False
v0308,lt2,EMG_NIRS,1,26,665.78217,-84.217865,298.5743713378906,190.1862335205078,-79.23246002197266,635.64990234375,66.87616729736328,False,False,False
v0308,lt2,EMG_NIRS,2,46,1226.876,-353.12402,95.08704376220703,384.4111022949219,-357.4507751464844,768.8590087890625,269.9688720703125,False,False,False
v0308,lt2,EMG_NIRS,3,29,627.75867,-212.24132,302.80047607421875,196.4495849609375,13.718487739562988,694.7953491210938,100.31849670410156,False,False,False
v0308,lt2,EMG_NIRS,4,40,565.30426,-604.69574,400.50543212890625,204.7151336669922,-60.74443817138672,860.0431518554688,420.201171875,False,False,False
v0308,lt2,EMG_NIRS,5,24,503.7734,-186.22658,359.1234130859375,184.18724060058594,-2.083827495574951,621.8056030273438,200.3499755859375,False,False,False
v0308,lt2,EMG_NIRS,6,3,703.3076,588.3076,513.8511962890625,47.54060745239258,454.5006103515625,570.8814697265625,141.1230926513672,False,False,False
v0308,lt2,EMG_NIRS,7,25,667.89026,-52.10974,363.7967224121094,278.5294494628906,-9.889527320861816,750.730712890625,85.5593490600586,False,False,False
v0308,lt2,EMG_NIRS,8,59,1406.7891,-333.21088,359.8658752441406,204.11180114746094,69.765380859375,884.1307373046875,335.45782470703125,False,False,False
v0308,lt2,EMG_NIRS,9,53,1237.3141,-322.6859,274.1274108886719,244.50588989257812,-136.68727111816406,793.5917358398438,247.22244262695312,False,False,False
v0308,lt2,EMG_NIRS,10,31,592.1783,-307.82172,427.1272277832031,255.9187469482422,109.41446685791016,803.4730224609375,284.9490051269531,False,False,False
v0308,lt2,EMG_NIRS,11,27,521.65594,-258.34406,284.95965576171875,263.22216796875,-141.42544555664062,615.9110107421875,153.30369567871094,False,False,False
v0308,lt2,EMG_NIRS,12,44,967.4459,-322.55408,103.37153625488281,353.92425537109375,-411.21026611328125,808.8941650390625,219.07440185546875,False,False,False
v0308,lt2,EMG_NIRS,13,38,690.5898,-419.41022,322.4644775390625,318.671875,-152.9499053955078,1002.158203125,198.0218505859375,False,False,False
v0308,lt2,EMG_NIRS,14,31,640.31714,-259.68286,190.828125,235.38595581054688,-152.47389221191406,514.6802978515625,47.2666015625,False,False,False
v0308,lt2,EMG_NIRS,15,37,845.85535,-234.14467,266.166748046875,197.39772033691406,-114.51909637451172,669.8929443359375,140.4177703857422,False,False,False
v0308,lt2,EMG_NIRS,16,14,594.2885,204.28853,436.06549072265625,181.90245056152344,147.25953674316406,738.8357543945312,58.810638427734375,False,False,False
v0308,lt2,EMG_NIRS,17,53,1175.761,-384.23907,88.89635467529297,312.5876159667969,-260.8016052246094,754.7225341796875,323.0788269042969,False,False,False
v0308,lt2,EMG_NIRS_HRV,0,35,595.6171,-519.3829,310.9930114746094,233.6659393310547,-140.5785675048828,846.25927734375,262.7005615234375,False,False,False
v0308,lt2,EMG_NIRS_HRV,1,26,665.78217,-84.217865,296.8223571777344,192.2896270751953,-70.29541778564453,627.99755859375,54.53495788574219,False,False,False
v0308,lt2,EMG_NIRS_HRV,2,46,1226.876,-353.12402,59.486488342285156,321.8296203613281,-304.2980041503906,745.9122924804688,309.001708984375,False,False,False
v0308,lt2,EMG_NIRS_HRV,3,29,627.75867,-212.24132,340.0924987792969,249.61285400390625,-68.18394470214844,782.6180419921875,150.16384887695312,False,False,False
v0308,lt2,EMG_NIRS_HRV,4,40,565.30426,-604.69574,296.4189758300781,217.68258666992188,-166.76541137695312,775.82080078125,316.11474609375,False,False,False
v0308,lt2,EMG_NIRS_HRV,5,24,503.7734,-186.22658,345.2144775390625,218.17202758789062,-27.23861312866211,650.0604858398438,186.44105529785156,False,False,False
v0308,lt2,EMG_NIRS_HRV,6,3,703.3076,588.3076,697.4441528320312,0.940649151802063,696.160888671875,698.3892211914062,47.23443603515625,False,False,False
v0308,lt2,EMG_NIRS_HRV,7,25,667.89026,-52.10974,491.9332275390625,309.06982421875,-23.856630325317383,949.4349365234375,187.06072998046875,False,False,False
v0308,lt2,EMG_NIRS_HRV,8,59,1406.7891,-333.21088,291.263427734375,298.0232849121094,-269.5436706542969,943.9064331054688,268.6391906738281,False,False,False
v0308,lt2,EMG_NIRS_HRV,9,53,1237.3141,-322.6859,206.77549743652344,346.3543395996094,-272.74676513671875,933.9413452148438,255.8670196533203,False,False,False
v0308,lt2,EMG_NIRS_HRV,10,31,592.1783,-307.82172,379.67852783203125,261.3441467285156,-9.65633487701416,833.8095092773438,246.58999633789062,False,False,False
v0308,lt2,EMG_NIRS_HRV,11,27,521.65594,-258.34406,262.21734619140625,269.4051818847656,-89.63231658935547,698.8126220703125,130.56137084960938,False,False,False
v0308,lt2,EMG_NIRS_HRV,12,44,967.4459,-322.55408,94.8542251586914,334.2662658691406,-293.59722900390625,737.109619140625,229.35508728027344,False,False,False
v0308,lt2,EMG_NIRS_HRV,13,38,690.5898,-419.41022,231.87515258789062,278.3420104980469,-160.39454650878906,793.0187377929688,127.09414672851562,False,False,False
v0308,lt2,EMG_NIRS_HRV,14,31,640.31714,-259.68286,177.09091186523438,293.5631408691406,-243.5890655517578,678.1588745117188,38.61796188354492,False,False,False
v0308,lt2,EMG_NIRS_HRV,15,37,845.85535,-234.14467,271.75457763671875,207.5003204345703,-71.21639251708984,614.875244140625,130.1512451171875,False,False,False
v0308,lt2,EMG_NIRS_HRV,16,14,594.2885,204.28853,531.1774291992188,136.70098876953125,259.8073425292969,776.0078735351562,145.42909240722656,False,False,False
v0308,lt2,EMG_NIRS_HRV,17,53,1175.761,-384.23907,44.14536666870117,367.56072998046875,-414.1870422363281,693.9512329101562,351.6156005859375,False,False,False
v0309,lt1,EMG,0,81,248.41574,-951.5843,-120.28340911865234,331.1280517578125,-549.1378173828125,457.0362854003906,231.3008575439453,False,False,False
v0309,lt1,EMG,1,52,340.29907,-424.70093,144.90492248535156,194.3589324951172,-433.8755187988281,332.6452331542969,203.87744140625,False,False,False
v0309,lt1,EMG,2,107,865.6045,-724.3955,-441.9856872558594,356.2823181152344,-833.5452880859375,291.15283203125,512.5901489257812,False,False,False
v0309,lt1,EMG,3,58,384.35553,-470.64447,59.66878128051758,209.83389282226562,-415.16986083984375,276.843994140625,131.34634399414062,False,False,False
v0309,lt1,EMG,4,88,254.0086,-1050.9913,-84.88542175292969,306.10870361328125,-593.959716796875,257.9327697753906,314.5681457519531,False,False,False
v0309,lt1,EMG,5,47,382.11374,-307.88626,234.04409790039062,102.23279571533203,-26.469175338745117,342.11773681640625,235.4962615966797,False,False,False
v0309,lt1,EMG,6,76,305.19516,-819.8048,-12.641356468200684,236.3331298828125,-372.9297180175781,338.3092041015625,245.74710083007812,False,False,False
v0309,lt1,EMG,7,50,316.98907,-418.01093,219.2355499267578,307.4394226074219,-400.8404846191406,561.0269165039062,269.857666015625,False,False,False
v0309,lt1,EMG,8,119,425.24228,-1344.7577,149.42039489746094,139.49220275878906,-2.3112356662750244,456.2056579589844,611.481201171875,False,False,False
v0309,lt1,EMG,9,107,873.96344,-716.03656,-205.34771728515625,242.3865966796875,-596.7654418945312,241.16075134277344,296.78582763671875,False,False,False
v0309,lt1,EMG,10,61,378.6978,-521.3022,269.2909240722656,381.635498046875,-369.50067138671875,698.552734375,352.23931884765625,False,False,False
v0309,lt1,EMG,11,55,265.2754,-544.7246,-25.16426658630371,205.5577850341797,-348.2710266113281,272.150390625,120.4212646484375,False,False,False
v0309,lt1,EMG,12,89,424.29776,-895.7022,-184.51513671875,305.0774841308594,-594.8820190429688,331.642578125,94.3475570678711,False,False,False
v0309,lt1,EMG,13,76,448.84982,-676.1502,-205.88900756835938,360.66510009765625,-667.7246704101562,414.47320556640625,136.94126892089844,False,False,False
v0309,lt1,EMG,14,63,390.7363,-539.26373,-176.62010192871094,318.1364440917969,-605.7392578125,353.3047790527344,116.16098022460938,False,False,False
v0309,lt1,EMG,15,74,340.97757,-754.02246,-293.4450378417969,401.7136535644531,-890.4788208007812,293.882568359375,150.3313446044922,False,False,False
v0309,lt1,EMG,16,73,515.5124,-564.4876,-41.57990264892578,220.6988067626953,-443.8978576660156,259.49658203125,98.4412841796875,False,False,False
v0309,lt1,EMG,17,107,770.67535,-819.32465,-227.87759399414062,254.1492462158203,-529.2147827148438,315.4990234375,287.70526123046875,False,False,False
v0309,lt1,EMG_NIRS,0,81,248.41574,-951.5843,-124.70056915283203,338.24896240234375,-612.5219116210938,438.0100402832031,226.88372802734375,False,False,False
v0309,lt1,EMG_NIRS,1,52,340.29907,-424.70093,238.2766876220703,216.70921325683594,-426.24249267578125,429.2642517089844,293.0039367675781,False,False,False
v0309,lt1,EMG_NIRS,2,107,865.6045,-724.3955,-473.7033386230469,360.5218505859375,-787.5404052734375,273.1070861816406,544.3078002929688,False,False,False
v0309,lt1,EMG_NIRS,3,58,384.35553,-470.64447,40.88086700439453,333.25738525390625,-657.716552734375,312.4071960449219,178.9881134033203,False,False,False
v0309,lt1,EMG_NIRS,4,88,254.0086,-1050.9913,-100.5187759399414,341.67462158203125,-632.8958740234375,367.7212219238281,298.31201171875,False,False,False
v0309,lt1,EMG_NIRS,5,47,382.11374,-307.88626,191.16371154785156,213.41217041015625,-177.19471740722656,428.65582275390625,166.70114135742188,False,False,False
v0309,lt1,EMG_NIRS,6,76,305.19516,-819.8048,-67.01229858398438,313.1231384277344,-515.7388305664062,489.1397399902344,190.6865692138672,False,False,False
v0309,lt1,EMG_NIRS,7,50,316.98907,-418.01093,153.61598205566406,240.89476013183594,-299.7066650390625,446.0296630859375,212.39755249023438,False,False,False
v0309,lt1,EMG_NIRS,8,119,425.24228,-1344.7577,-175.0702362060547,265.12451171875,-422.4896545410156,354.89404296875,306.54107666015625,False,False,False
v0309,lt1,EMG_NIRS,9,107,873.96344,-716.03656,-220.2188720703125,312.17333984375,-600.2077026367188,463.62847900390625,310.91961669921875,False,False,False
v0309,lt1,EMG_NIRS,10,61,378.6978,-521.3022,-24.36015510559082,288.70794677734375,-454.58245849609375,395.95574951171875,69.45629119873047,False,False,False
