model_id,architecture_id,family,target,feature_set,with_abs,phase_split,subject_id,modality,mean_abs_shap,mean_shap,abs_shap_share,n_windows,modality_rank_within_subject
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S009,Interaction,173.83291557940146,46.93330514262877,0.06618392781384984,356,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S009,Kinematics,29.234883456041462,-19.285181663027323,0.011130684944515978,356,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S009,NIRS,327.0072940485688,-20.218170864890507,0.1245024687745467,356,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S010,EMG,1384.7950358259925,57.287906884446045,0.6134621095759544,320,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S010,HRV,142.63030954971947,-64.49190075293554,0.06318501173254996,320,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S010,Interaction,183.9755891262909,2.8093271930625114,0.08150090814600175,320,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S010,Kinematics,80.64165298433554,-51.439966471515554,0.035724130488346724,320,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S010,NIRS,465.30145089805166,139.20347636580217,0.20612784005714685,320,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S011,EMG,1437.0618675110638,-32.27261326516985,0.7177381709128277,183,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S011,HRV,114.09617998875979,14.825716714903624,0.056985148228242674,183,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S011,Interaction,154.87951049262205,26.53358624955655,0.07735431513841404,183,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S011,Kinematics,42.260497697812006,7.326766062141175,0.021106935619986333,183,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S011,NIRS,253.91100291866564,22.884633541841858,0.12681543010052881,183,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,EMG,1600.6876436741811,-96.73777650566288,0.4530140246111188,163,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,HRV,205.24167753312568,-100.01873915253373,0.0580858849786587,163,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,Interaction,308.8372742240763,227.84076429285983,0.08740469578751532,163,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,Kinematics,32.0559102777684,-5.590437298486854,0.00907221154913887,163,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,NIRS,1386.5949090127444,110.70905906804845,0.39242318307356805,163,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,EMG,2634.344174168402,-151.0843631919778,0.7026540067449785,265,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,HRV,121.54433351106626,-26.73835689546902,0.03241930715665066,265,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,Interaction,218.89914605616332,78.91132667849449,0.05838658576113031,265,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,Kinematics,102.29013892241947,7.498591663821739,0.027283669563422767,265,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,NIRS,672.056416896825,-124.4726496684095,0.17925643077381756,265,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,EMG,1411.0721959418772,-70.70002974714237,0.6347746370679281,227,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,HRV,121.9847709915642,27.634044105130325,0.054875178574614894,227,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,Interaction,168.79298016731067,-91.92883779706659,0.07593197784880172,227,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,Kinematics,34.550756805754766,19.6234610723548,0.015542751231914015,227,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,NIRS,486.5491645062035,64.81962501459431,0.21887545527674096,227,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,EMG,1662.7021895369394,16.149150460367878,0.5827384243589487,188,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,HRV,131.13668156099934,-13.031894003202718,0.04596035517930026,188,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,Interaction,138.23080753243914,44.493061723025214,0.048446681243471776,188,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,Kinematics,55.87080104452749,-16.185171900890623,0.019581415585570163,188,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,NIRS,865.3160073433011,23.29379532680673,0.30327312363270875,188,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,EMG,1479.898323704276,-11.184527480211024,0.7222382149293535,221,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,HRV,108.44437983317425,66.97285672767954,0.052924362474974715,221,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,Interaction,147.7577599699564,-29.405805486629735,0.07211056266051019,221,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,Kinematics,67.06095997800605,-22.026002895517088,0.0327279159994794,221,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,NIRS,245.88318965380353,78.74253676457526,0.1199989439356817,221,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,EMG,1833.9678545340219,-18.89609688948437,0.7173308000493701,217,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,HRV,92.82389355447094,27.29087800322714,0.036306763863123634,217,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,Interaction,132.77743718927746,17.214260497597877,0.05193403200171659,217,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,Kinematics,48.46512257041093,13.845264851564984,0.01895645284183945,217,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,NIRS,448.621358418761,117.89652885453492,0.1754719512439498,217,2
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,EMG,1835.1395073183783,20.374361875052074,0.690270426677397,319,1
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,HRV,112.76669282898553,34.84267997759616,0.04241612850883844,319,4
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,Interaction,147.12478586486804,-0.8157108261516539,0.05533960132663865,319,3
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,Kinematics,70.41500990441254,-34.623858548280296,0.02648594220623437,319,5
Lin2_cf259fa7,Lin2,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,NIRS,493.13452034824206,-3.7150904423580187,0.18548790128089113,319,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S001,EMG,1658.902834274158,-57.312336034819715,0.6579366178569728,242,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S001,HRV,169.40664660006243,49.857449542372144,0.06718828481313951,242,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S001,Interaction,168.06799639947633,-43.81390980038404,0.06665736343108489,242,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S001,Kinematics,45.13287530521364,27.705315590694596,0.017900126950753815,242,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S001,NIRS,479.8614471508659,84.76979050989614,0.1903176069480487,242,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S002,EMG,1332.897125844748,37.24617065284005,0.6641707078561476,156,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S002,HRV,105.46071930933633,22.382143832983267,0.052550132517022854,156,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S002,Interaction,149.05862796700745,-11.922118102776635,0.07427458018275057,156,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S002,Kinematics,87.49008531881564,38.16968461762112,0.043595526443772105,156,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S002,NIRS,331.95268735121977,63.476362469374656,0.16540905300030648,156,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S003,EMG,1112.450133679067,62.09642962586105,0.5649843252779929,319,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S003,HRV,84.02307628664164,-1.118920515271228,0.04267312271031176,319,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S003,Interaction,126.77917948987422,-38.39023229077836,0.0643878291843042,319,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S003,Kinematics,75.98415882125607,8.524299564812102,0.038590366798255185,319,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S003,NIRS,569.7563669366946,-334.2605149519084,0.28936435602913546,319,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S004,EMG,1550.551289424492,-159.33397371789346,0.6856201047010649,172,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S004,HRV,90.93018032286093,-31.353335055843203,0.040207350881367024,172,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S004,Interaction,131.4841113911277,29.506551056741856,0.05813941843353737,172,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S004,Kinematics,132.7220742075037,81.53024695747732,0.05868681870437574,172,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S004,NIRS,355.84359029994414,18.685192326098367,0.15734630727965446,172,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S005,EMG,1236.8104060822118,28.281379925314674,0.6306536005845751,264,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S005,HRV,127.49146104066395,-71.4888935799205,0.06500830568184784,264,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S005,Interaction,149.03487605336974,-36.73130649704925,0.07599336222716577,264,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S005,Kinematics,72.21352574751111,-17.60870449259217,0.036821908838748564,264,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S005,NIRS,375.60622798003976,-177.05293407561328,0.1915228226676623,264,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S006,EMG,1146.194683136015,15.483730886127606,0.6263639591085655,141,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S006,HRV,149.54632380908765,55.961183315137575,0.08172296454465067,141,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S006,Interaction,143.50521099798365,-8.632174431629615,0.07842166207530782,141,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S006,Kinematics,145.6339130010765,77.65996136534433,0.07958493933879286,141,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S006,NIRS,245.03786875567076,53.841685722732855,0.1339064749326827,141,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S007,EMG,994.4198334601322,59.63555857955721,0.523262046571865,227,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S007,HRV,41.16734055477849,14.860650568482681,0.021662185473172137,227,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S007,Interaction,67.84923464739981,-29.43779970656995,0.03570215334141009,227,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S007,Kinematics,89.57864091040832,-44.34901234774746,0.04713613042974939,227,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S007,NIRS,707.4091068801373,-155.84677747114395,0.37223748418380287,227,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S008,EMG,848.752616080709,12.994690290586258,0.6162583443384793,150,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S008,HRV,100.04800190173316,15.631518582277,0.0726423870020475,150,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S008,Interaction,147.93690464428357,-17.286345533567218,0.10741333834542957,150,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S008,Kinematics,42.080525901113106,15.769958506319583,0.030553632153101373,150,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S008,NIRS,238.44949499207803,72.02625426530005,0.1731322981609416,150,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S009,EMG,1325.7184012704095,78.69618402697483,0.6590891286931294,356,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S009,HRV,132.09650553972517,-0.43695377296754145,0.06567259732998615,356,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S009,Interaction,181.50189278210348,29.40595532043356,0.09023479213630531,356,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S009,Kinematics,36.855689286809394,-16.384111123806296,0.01832303460233346,356,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S009,NIRS,335.267760331406,-18.442320213604603,0.1666804472382452,356,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S010,EMG,1067.157902233933,94.62565376390016,0.5560056517495888,320,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S010,HRV,120.33745187779103,-35.13255878734155,0.06269766003806336,320,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S010,Interaction,177.82568801633045,-20.797854786185464,0.0926499137160163,320,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S010,Kinematics,93.37346034083754,-57.70265549283019,0.04864900645372455,320,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S010,NIRS,460.63473254139154,150.90993083103527,0.23999776804260645,320,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S011,EMG,1101.0455226892475,-1.2540280720602368,0.65378756999609,183,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S011,HRV,105.98619774895793,17.98765667064302,0.06293332768855277,183,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S011,Interaction,155.1182725643607,6.913933430060958,0.09210736195007181,183,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S011,Kinematics,51.0551019068791,12.016060961535956,0.030315904586827848,183,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S011,NIRS,270.89777461410915,24.156872906391232,0.16085583577845694,183,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,EMG,1284.364566796953,-46.314394768461085,0.4943970425775074,163,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,HRV,167.85335247420844,-68.72331402131964,0.06461265219806392,163,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,Interaction,264.0141343352314,206.00037276321302,0.10162831534625671,163,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,Kinematics,42.614688553413394,-9.778078381266006,0.016403890714387713,163,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S012,NIRS,838.9935687389001,21.1525367108599,0.322958099163784,163,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,EMG,2047.8689526146977,-86.47445610031728,0.6531942996638804,265,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,HRV,112.5081226768291,-16.873176933891465,0.03588592146219049,265,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,Interaction,206.72688732969132,61.03021265355194,0.06593821553796357,265,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,Kinematics,103.3708664161114,6.056579169522038,0.032971475351540436,265,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S013,NIRS,664.6856487385571,-89.55922589670236,0.21201008798442478,265,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,EMG,1161.6459667392194,-49.584598800216725,0.5771253010727831,227,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,HRV,106.25248601496594,34.06974735418166,0.05278802641845266,227,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,Interaction,155.26394048139048,-62.58085928045365,0.07713774330710968,227,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,Kinematics,38.26735492978065,8.885620841233482,0.01901186709846051,227,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S014,NIRS,551.3843921606796,101.99098908793776,0.27393706210319346,227,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,EMG,1291.8245600739745,-20.403830731379532,0.535537781467865,188,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,HRV,131.84154236153216,5.258885064906478,0.054656126910571604,188,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,Interaction,142.2815476992152,9.008040432227222,0.05898412737584784,188,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,Kinematics,55.565276788693424,-16.95263612146433,0.023035097781668373,188,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S016,NIRS,790.6876773611023,10.015277670036198,0.3277868664640467,188,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,EMG,1204.918738892326,14.921626980640541,0.6956701298776572,221,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,HRV,103.08237071774649,66.42359635687511,0.05951548756826146,221,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,Interaction,139.3960078716316,-24.151729125891954,0.08048147627750574,221,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,Kinematics,70.03837446341822,-22.510749367376448,0.04043725397131548,221,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S017,NIRS,214.59048867909442,71.563078756233,0.12389565230525963,221,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,EMG,1308.1197060684212,-23.495009362131352,0.6443682441751742,217,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,HRV,98.59573534710653,31.572694167344977,0.04856739071665063,217,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,Interaction,138.5286563924008,12.86419013056286,0.06823799586033329,217,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,Kinematics,58.95163327533914,18.74922194766516,0.029039055255163454,217,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S018,NIRS,425.885232547837,84.91684459867781,0.20978731399267797,217,2
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,EMG,1507.5210392741153,-16.266568987216154,0.6682139254543528,319,1
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,HRV,95.48680356778506,16.262299742237534,0.04232485662146468,319,4
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,Interaction,148.3363683876272,-9.144418028884015,0.06575060939492207,319,3
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,Kinematics,39.52365487029443,-25.2609200772324,0.01751899700311928,319,5
Lin9_d65d8bae,Lin9,Lin,lt1,EMG+NIRS+HRV,False,full_window,S019,NIRS,465.17766340493085,6.419824488816033,0.20619161152614085,319,2
